Campaign name,Ad group name,Ad name,Optimization goal,By Day,Account name,Cost,Impressions,Clicks (destination),Reach,Conversions,Currency,Tipo de Producto,PRODUCTO DETALLE,OBJETIVO,CANAL,MODALIDAD,SEDE,Nombre Campaña
SIS-Pre_social-media_tiktok_aon_2025_2_conversiones_subasta_salud,intereses_salud_cpl,vid_enfermeria-22-nov-2024_intereses_video,Conversion,2025-02-07,PE_SMB_IMS_SISE,13.38,57930,95,56301,3,USD,CARRERA,ENFERMERIA TECNICA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_salud
SIS-Idiomas_social-media_tiktok_aon_2025_1_conversiones_subasta_ingles,intereses_ingles_cpm,vid_ingles-reto-traduccion_intereses_pplv,Conversion,2025-01-21,PE_SMB_IMS_SISE Idiomas2,13.38,42740,70,37360,6,USD,INGLÉS,INGLES,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_ingles
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_refuerzo,lal_refuerzo_cpl,img_malla-curricular_14-ene-2025_lal_ppl,Conversion,2025-01-20,PE_SMB_IMS_SISE,13.37,29966,43,28355,3,USD,CARRERA,GENERAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_refuerzo
SIS-Pre_social-media_tiktok_aon_2025_1_alcance_subasta_branding,intereses_branding_cpm,img_malla-curricular_14-ene-2025_intereses_ppl,Impression,2025-02-15,PE_SMB_IMS_SISE,13.36,62802,0,61236,0,USD,CARRERA,GENERAL,AWARENESS,LANDING,PRESENCIAL,GENERAL,alcance_subasta_branding
SIS-Pre_social-media_tiktok_aon_2025_2_conversiones_subasta_salud,lal_salud_cpl,vid_enfermeria-22-nov-2024_lal_video,Conversion,2025-02-17,PE_SMB_IMS_SISE,13.33,56731,109,55981,5,USD,CARRERA,ENFERMERIA TECNICA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_salud
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_audiovisuales,intereses_audivisuales_cpl,vid_comunicacion_13-ene-2025_intereses_video,Conversion,2025-01-14,PE_SMB_IMS_SISE,13.33,17876,35,16468,4,USD,CARRERA,COMUNICACION AUDIOVISUAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_audiovisuales
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-2,intereses_prioridad-2_cpl,vid_modas-14agosto_intereses_video,Conversion,2025-02-07,PE_SMB_IMS_SISE,13.32,46467,69,44084,4,USD,CARRERA,DISEÑO Y GESTION DE MODAS,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-2
SIS-Pre_social-media_tiktok_aon_2025_2_conversiones_subasta_salud,intereses_salud_cpl,vid_farmacia_06-nov-2024_intereses_video,Conversion,2025-02-03,PE_SMB_IMS_SISE,13.31,67003,114,63412,4,USD,CARRERA,TECNICA EN FARMACIA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_salud
SIS-Idiomas_social-media_tiktok_aon_2025_1_conversiones_subasta_ingles,intereses_ingles_cpm,vid_ingles-reto-traduccion_intereses_pplv,Conversion,2025-01-01,PE_SMB_IMS_SISE Idiomas2,13.3,34985,64,29641,4,USD,INGLÉS,INGLES,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_ingles
SIS-Idiomas_social-media_tiktok_aon_2025_1_conversiones_subasta_ingles,intereses_ingles_cpm,vid_ingles-reto-traduccion_intereses_pplv,Conversion,2025-01-15,PE_SMB_IMS_SISE Idiomas2,13.3,20478,42,18190,3,USD,INGLÉS,INGLES,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_ingles
SIS-Pre_social-media_tiktok_aon_2025_1_alcance_subasta_branding,intereses_branding_cpm,img_testimonio-admi_04-mar-2025_intereses_spark-ads,Impression,2025-03-20,PE_SMB_IMS_SISE,13.29,70772,80,70066,0,USD,CARRERA,GENERAL,AWARENESS,LANDING,PRESENCIAL,GENERAL,alcance_subasta_branding
SIS-Pre_social-media_tiktok_aon_2025_2_conversiones_subasta_salud,lal_salud_cpl,vid_enfermeria-m4_12-nov-2024_lal_video,Conversion,2025-02-03,PE_SMB_IMS_SISE,13.27,58497,94,56245,3,USD,CARRERA,ENFERMERIA TECNICA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_salud
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_admin-empresas,rmkt_admi-empresas_cpl,vid_admi-empresas-m1_12-nov-2024_rmkt_video,Conversion,2025-01-09,PE_SMB_IMS_SISE,13.24,23218,40,18266,2,USD,CARRERA,ADMINISTRACION DE EMPRESAS,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_admin-empresas
SIS-Pre_social-media_tiktok_aon_2025_2_conversiones_subasta_salud,lal_salud_cpl,vid_fisioterapia-refresh-marzo_lal_video,Conversion,2025-02-13,PE_SMB_IMS_SISE,13.24,48870,92,44785,3,USD,CARRERA,FISIOTERAPIA Y REHABILITACION,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_salud
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_enfermeria,rmkt_enfermeria_cpl,vid_enfermeria-m4_12-nov-2024_rmkt_video,Conversion,2025-01-18,PE_SMB_IMS_SISE,13.24,26018,52,21809,0,USD,CARRERA,ENFERMERIA TECNICA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_enfermeria
SIS-Pre_social-media_tiktok_aon_2025_2_conversiones_subasta_salud,intereses_salud_cpl,vid_farmacia_06-nov-2024_intereses_video,Conversion,2025-02-08,PE_SMB_IMS_SISE,13.19,47751,61,46386,0,USD,CARRERA,TECNICA EN FARMACIA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_salud
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-1,intereses_prioridad-1_cpl,vid_adm-hotelera_16-dic-2024_intereses_video,Conversion,2025-01-23,PE_SMB_IMS_SISE,13.18,33325,47,31508,1,USD,CARRERA,ADM. DE HOTELES Y RESTAURANTES,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-1
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_refuerzo,lal_refuerzo_cpl,vid_collage-mayo_video_intereses_video,Conversion,2025-01-16,PE_SMB_IMS_SISE,13.16,31786,70,30379,3,USD,CARRERA,GENERAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_refuerzo
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-1,intereses_prioridad-1_cpl,vid_adm-hotelera_16-dic-2024_intereses_video,Conversion,2025-01-30,PE_SMB_IMS_SISE,13.16,42497,64,40941,0,USD,CARRERA,ADM. DE HOTELES Y RESTAURANTES,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-1
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_gestion,rmkt_gestion_cpl, vid_chico-de-las-noticias-admi_10-ene-2025_rmkt_spark-ads,Conversion,2025-01-31,PE_SMB_IMS_SISE,13.15,22013,506,20636,5,USD,CARRERA,GENERAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_gestion
SIS-Idiomas_social-media_tiktok_aon_2025_1_conversiones_subasta_ingles,intereses_ingles_cpm,vid_ingles-reto-traduccion_intereses_pplv,Conversion,2025-01-27,PE_SMB_IMS_SISE Idiomas2,13.15,37268,68,33519,3,USD,INGLÉS,INGLES,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_ingles
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_salud,intereses_salud_cpl,vid_fisioterapia-postura_intereses_video,Conversion,2025-01-16,PE_SMB_IMS_SISE,13.15,18080,36,17797,0,USD,CARRERA,FISIOTERAPIA Y REHABILITACION,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_salud
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_audiovisuales,intereses_audivisuales_cpl,vid_comunicacion-audiovisual-junio_intereses_video,Conversion,2025-02-10,PE_SMB_IMS_SISE,13.12,34032,57,31947,4,USD,CARRERA,COMUNICACION AUDIOVISUAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_audiovisuales
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-1,smart_todas-las-carreras_cpl,_001,Conversion,2025-02-28,PE_SMB_IMS_SISE,13.11,29795,53,28800,3,USD,CARRERA,GENERAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-1
SIS-Idiomas_social-media_tiktok_aon_2025_1_conversiones_subasta_ingles,intereses_ingles_cpm,vid_ingles-trucos-pronunciacion_intereses_video,Conversion,2025-01-13,PE_SMB_IMS_SISE Idiomas2,13.1,22278,53,19763,1,USD,INGLÉS,INGLES,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_ingles
SIS-Pre_social-media_tiktok_aon_2025_1_alcance_subasta_branding,intereses_branding_cpm,vid_nacho-gastronomia_05-mar-2025_intereses_spark-ads,Impression,2025-03-07,PE_SMB_IMS_SISE,13.08,74627,110,73638,0,USD,CARRERA,GASTRONOMIA,AWARENESS,LANDING,PRESENCIAL,GENERAL,alcance_subasta_branding
SIS-Pre_social-media_tiktok_aon_2025_1_alcance_subasta_branding,intereses_branding_cpm,vid_nacho-la-formula-del-exito_05-mar-2025_intereses_spark-ads,Impression,2025-03-25,PE_SMB_IMS_SISE,13.07,56980,89,56513,0,USD,CARRERA,GENERAL,AWARENESS,LANDING,PRESENCIAL,GENERAL,alcance_subasta_branding
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-1,smart_todas-las-carreras_cpl,_001,Conversion,2025-03-15,PE_SMB_IMS_SISE,13.07,14594,32,13723,2,USD,CARRERA,GENERAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-1
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_audiovisuales,intereses_audivisuales_cpl,vid_comunicacion_13-ene-2025_intereses_video,Conversion,2025-01-28,PE_SMB_IMS_SISE,13.06,18608,46,17902,2,USD,CARRERA,COMUNICACION AUDIOVISUAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_audiovisuales
SIS-Idiomas_social-media_tiktok_aon_2025_1_conversiones_subasta_ingles,intereses_ingles_cpm,vid_ingles-reto-traduccion_intereses_pplv,Conversion,2025-01-09,PE_SMB_IMS_SISE Idiomas2,13.05,27479,44,23740,7,USD,INGLÉS,INGLES,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_ingles
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_computacion-informatica,rmkt_computacion-informatica_cpl,vid_computacion-informatica-m1_12-nov-2024_rmkt_video,Conversion,2025-01-22,PE_SMB_IMS_SISE,13.03,31816,30,30114,1,USD,CARRERA,SOFTWARE Y SISTEMAS,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_computacion-informatica
SIS-Pre_social-media_tiktok_aon_2025_2_conversiones_subasta_salud,intereses_salud_cpl,vid_farmacia_06-nov-2024_intereses_video,Conversion,2025-02-09,PE_SMB_IMS_SISE,13.02,53070,84,51089,4,USD,CARRERA,TECNICA EN FARMACIA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_salud
SIS-Pre_social-media_tiktok_aon_2025_1_alcance_subasta_branding,intereses_branding_cpm,img_convenio-cientifica_04-mar-2025_intereses_spark-ads,Impression,2025-03-07,PE_SMB_IMS_SISE,13.02,79204,119,78863,0,USD,CARRERA,GENERAL,AWARENESS,LANDING,PRESENCIAL,GENERAL,alcance_subasta_branding
SIS-Pre_social-media_tiktok_aon_2025_2_conversiones_subasta_salud,intereses_salud_cpl,vid_enfermeria-m4_12-nov-2024_intereses_video,Conversion,2025-02-08,PE_SMB_IMS_SISE,13.01,51804,86,50456,0,USD,CARRERA,ENFERMERIA TECNICA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_salud
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-1,smart_todas-las-carreras_cpl,_001,Conversion,2025-03-08,PE_SMB_IMS_SISE,13.0,23244,68,22020,0,USD,CARRERA,GENERAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-1
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_influencers,rmk_influencers_cpl,vid_influencers-flavia-2_31-dic-2025_rmk_spark-ads,Conversion,2025-01-01,PE_SMB_IMS_SISE,12.97,43763,109,38302,2,USD,CARRERA,GENERAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_influencers
SIS-Pre_social-media_tiktok_aon_2025_1_alcance_subasta_branding,intereses_branding_cpm,img_testimonio-gastro_04-mar-2025_intereses_spark-ads,Impression,2025-03-17,PE_SMB_IMS_SISE,12.91,71334,91,71138,0,USD,CARRERA,GASTRONOMIA,AWARENESS,LANDING,PRESENCIAL,GENERAL,alcance_subasta_branding
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-1,smart_todas-las-carreras_cpl,_001,Conversion,2025-03-14,PE_SMB_IMS_SISE,12.9,17870,39,16795,1,USD,CARRERA,GENERAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-1
SIS-Cursos_social-media_tiktok_aon_2025_1_conversiones_subasta_generics,abierto_generics_cpl,img_cajero-financiero_14-ene-2025_abierto_ppl,Conversion,2025-01-17,PE_SMB_IMS_SISE_Cursos,12.9,52894,84,46336,13,USD,EXTENSIÓN,CAJERO FINANCIERO Y COMERCIAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_generics
SIS-Pre_social-media_tiktok_aon_2025_2_conversiones_subasta_salud,intereses_salud_cpl,vid_fisioterapia-11julio_intereses_video,Conversion,2025-02-05,PE_SMB_IMS_SISE,12.88,46144,64,43999,4,USD,CARRERA,FISIOTERAPIA Y REHABILITACION,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_salud
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_audiovisuales,intereses_audivisuales_cpl,vid_comunicacion-audiovisual-junio_intereses_video,Conversion,2025-02-02,PE_SMB_IMS_SISE,12.85,70885,130,65617,6,USD,CARRERA,COMUNICACION AUDIOVISUAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_audiovisuales
SIS-Pre_social-media_tiktok_aon_2025_2_conversiones_subasta_salud,intereses_salud_cpl,vid_fisioterapia-11julio_intereses_video,Conversion,2025-02-17,PE_SMB_IMS_SISE,12.84,51150,57,49608,5,USD,CARRERA,FISIOTERAPIA Y REHABILITACION,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_salud
SIS-Pre_social-media_tiktok_aon_2025_1_alcance_subasta_branding,intereses_branding_cpm,img_malla-curricular_14-ene-2025_intereses_ppl,Impression,2025-02-16,PE_SMB_IMS_SISE,12.84,67940,0,66876,0,USD,CARRERA,GENERAL,AWARENESS,LANDING,PRESENCIAL,GENERAL,alcance_subasta_branding
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_admin-empresas,intereses_admi-empresas_cpl,vid_admi-empresas-m2_12-nov-2024_intereses_video,Conversion,2025-01-04,PE_SMB_IMS_SISE,12.82,35659,48,32980,1,USD,CARRERA,ADMINISTRACION DE EMPRESAS,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_admin-empresas
SIS-Idiomas_social-media_tiktok_aon_2025_1_conversiones_subasta_ingles,intereses_ingles_cpm,vid_ingles-trucos-pronunciacion_intereses_video,Conversion,2025-01-30,PE_SMB_IMS_SISE Idiomas2,12.8,26382,56,24008,4,USD,INGLÉS,INGLES,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_ingles
SIS-Pre_social-media_tiktok_aon_2025_1_alcance_subasta_branding,intereses_branding_cpm,img_testimonio-gastro_04-mar-2025_intereses_spark-ads,Impression,2025-03-22,PE_SMB_IMS_SISE,12.77,65034,90,64864,0,USD,CARRERA,GASTRONOMIA,AWARENESS,LANDING,PRESENCIAL,GENERAL,alcance_subasta_branding
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-3,lal_prioridad-3_cpl,vid_comunicacion-audiovisual-22.05_lal_video,Conversion,2025-01-28,PE_SMB_IMS_SISE,12.75,19793,31,18873,0,USD,CARRERA,COMUNICACION AUDIOVISUAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-3
SIS-Pre_social-media_tiktok_aon_2025_2_conversiones_subasta_salud,lal_salud_cpl,vid_farmacia_06-nov-2024_lal_video,Conversion,2025-02-07,PE_SMB_IMS_SISE,12.73,39232,61,38138,4,USD,CARRERA,TECNICA EN FARMACIA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_salud
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-2,intereses_prioridad-2_cpl,vid_diseno-modas-marzo_intereses_video,Conversion,2025-01-06,PE_SMB_IMS_SISE,12.72,26940,63,25417,5,USD,CARRERA,DISEÑO Y GESTION DE MODAS,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-2
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_refuerzo,lal_refuerzo_cpl,vid_gastronomia_16-dic-2024_intereses_video,Conversion,2025-01-06,PE_SMB_IMS_SISE,12.72,45797,93,41530,2,USD,CARRERA,GASTRONOMIA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_refuerzo
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_admin-empresas,rmkt_admi-empresas_cpl,vid_chico-de-las-noticias-admi_10-ene-2025_rmk_spark-ads,Conversion,2025-01-10,PE_SMB_IMS_SISE,12.71,10770,46,10525,2,USD,CARRERA,GENERAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_admin-empresas
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-1,smart_todas-las-carreras_cpl,_001,Conversion,2025-03-01,PE_SMB_IMS_SISE,12.7,38567,81,36571,2,USD,CARRERA,GENERAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-1
SIS-Pre_social-media_tiktok_aon_2025_2_conversiones_subasta_salud,lal_salud_cpl,vid_farmacia_06-nov-2024_lal_video,Conversion,2025-02-03,PE_SMB_IMS_SISE,12.7,44782,80,42167,5,USD,CARRERA,TECNICA EN FARMACIA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_salud
SIS-Idiomas_social-media_tiktok_aon_2025_1_conversiones_subasta_ingles,intereses_ingles_cpm,vid_ingles-reto-traduccion_intereses_pplv,Conversion,2025-01-26,PE_SMB_IMS_SISE Idiomas2,12.66,33090,48,29881,1,USD,INGLÉS,INGLES,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_ingles
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_refuerzo,lal_refuerzo_cpl,vid_gastronomia_16-dic-2024_intereses_video,Conversion,2025-01-05,PE_SMB_IMS_SISE,12.64,34948,74,32185,2,USD,CARRERA,GASTRONOMIA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_refuerzo
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_audiovisuales,intereses_audivisuales_cpl,vid_comunicacion-audiovisual-22.05_intereses_video,Conversion,2025-01-04,PE_SMB_IMS_SISE,12.64,20460,44,19162,0,USD,CARRERA,COMUNICACION AUDIOVISUAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_audiovisuales
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_influencers,abierto_influencers_cpl,vid_influencers-flavia-2_31-dic-2025_intereses_spark-ads,Conversion,2025-02-02,PE_SMB_IMS_SISE,12.63,57875,116,52614,2,USD,CARRERA,GENERAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_influencers
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_computacion-informatica,intereses_computacion-informatica_cpl,vid_computacion-informatica-m2_12-nov-2024_intereses_video,Conversion,2025-01-03,PE_SMB_IMS_SISE,12.63,31776,47,28641,4,USD,CARRERA,SOFTWARE Y SISTEMAS,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_computacion-informatica
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_carreras-varias,intereses_carreras-nuevas_cpl,vid_marketing-digital-01ago-carreras-nuevas_intereses-carreras-nuevas_video,Conversion,2025-01-16,PE_SMB_IMS_SISE,12.62,36501,47,35380,0,USD,CARRERA,PUBLICIDAD Y MARKETING DIGITAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_carreras-varias
SIS-Pre_social-media_tiktok_aon_2025_2_conversiones_subasta_salud,lal_salud_cpl,vid_fisioterapia-11julio_lal_video,Conversion,2025-02-11,PE_SMB_IMS_SISE,12.62,41205,55,38887,2,USD,CARRERA,FISIOTERAPIA Y REHABILITACION,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_salud
SIS-Pre_social-media_tiktok_aon_2025_1_alcance_subasta_branding,intereses_branding_cpm,img_testimonio-gastro_04-mar-2025_intereses_spark-ads,Impression,2025-03-27,PE_SMB_IMS_SISE,12.57,60545,66,60042,0,USD,CARRERA,GASTRONOMIA,AWARENESS,LANDING,PRESENCIAL,GENERAL,alcance_subasta_branding
SIS-Idiomas_social-media_tiktok_aon_2025_1_conversiones_subasta_ingles,intereses_ingles_cpm,vid_ingles-reto-traduccion_intereses_pplv,Conversion,2025-01-08,PE_SMB_IMS_SISE Idiomas2,12.56,27783,43,23443,3,USD,INGLÉS,INGLES,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_ingles
SIS-Pre_social-media_tiktok_aon_2025_1_alcance_subasta_branding,intereses_branding_cpm,img_testimonio-admi_04-mar-2025_intereses_spark-ads,Impression,2025-03-10,PE_SMB_IMS_SISE,12.56,68862,104,68336,0,USD,CARRERA,GENERAL,AWARENESS,LANDING,PRESENCIAL,GENERAL,alcance_subasta_branding
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_refuerzo-horas-clave,abierto_refuerzo_cpl,vid_enfermeria-m5_12-nov-2024_intereses_video,Conversion,2025-01-20,PE_SMB_IMS_SISE,12.55,18605,22,17603,1,USD,CARRERA,ENFERMERIA TECNICA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_refuerzo-horas-clave
SIS-Idiomas_social-media_tiktok_aon_2025_1_conversiones_subasta_ingles,intereses_ingles_cpm,vid_ingles-reto-traduccion_intereses_pplv,Conversion,2025-01-06,PE_SMB_IMS_SISE Idiomas2,12.52,32220,48,27480,10,USD,INGLÉS,INGLES,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_ingles
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_enfermeria,rmkt_enfermeria_cpl,vid_enfermeria-m4_12-nov-2024_rmkt_video,Conversion,2025-01-20,PE_SMB_IMS_SISE,12.52,23942,47,20536,0,USD,CARRERA,ENFERMERIA TECNICA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_enfermeria
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_audiovisuales,intereses_audivisuales_cpl,vid_periodismo_audiovisual_intereses_video,Conversion,2025-02-13,PE_SMB_IMS_SISE,12.45,31593,40,29716,2,USD,CARRERA,PERIODISMO AUDIOVISUAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_audiovisuales
SIS-Pre_social-media_tiktok_aon_2025_2_conversiones_subasta_salud,lal_salud_cpl,vid_fisioterapia-refresh-marzo_lal_video,Conversion,2025-02-10,PE_SMB_IMS_SISE,12.44,37490,42,35516,4,USD,CARRERA,FISIOTERAPIA Y REHABILITACION,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_salud
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-1,smart_todas-las-carreras_cpl,_001,Conversion,2025-03-13,PE_SMB_IMS_SISE,12.41,16675,35,15197,1,USD,CARRERA,GENERAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-1
SIS-Idiomas_social-media_tiktok_aon_2025_1_conversiones_subasta_ingles,intereses_ingles_cpm,vid_ingles-reto-traduccion_intereses_pplv,Conversion,2025-01-07,PE_SMB_IMS_SISE Idiomas2,12.41,28399,54,24749,10,USD,INGLÉS,INGLES,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_ingles
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_influencers,abierto_influencers_cpl,vid_ciberseguridad_05-feb-2025_intereses_spark-ads,Conversion,2025-02-15,PE_SMB_IMS_SISE,12.4,39240,66,36755,3,USD,CARRERA,CIBERSEGURIDAD,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_influencers
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_prioridad-1,intereses_prioridad-1_cpl,vid_adm-hotelera_16-dic-2024_intereses_video,Conversion,2025-01-24,PE_SMB_IMS_SISE,12.39,28434,37,26970,1,USD,CARRERA,ADM. DE HOTELES Y RESTAURANTES,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_prioridad-1
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_computacion-informatica,rmkt_computacion-informatica_cpl,vid_computacion-informatica-m1_12-nov-2024_rmkt_video,Conversion,2025-01-14,PE_SMB_IMS_SISE,12.39,30337,43,29132,1,USD,CARRERA,SOFTWARE Y SISTEMAS,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_computacion-informatica
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_audiovisuales,intereses_audivisuales_cpl,vid_comunicacion-audiovisual-22.05_intereses_video,Conversion,2025-01-12,PE_SMB_IMS_SISE,12.39,10192,24,9641,1,USD,CARRERA,COMUNICACION AUDIOVISUAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_audiovisuales
SIS-Cursos_social-media_tiktok_aon_2025_1_conversiones_subasta_generics,abierto_generics_cpl,vid_asistente-contable-13mayo_intereses_video,Conversion,2025-01-07,PE_SMB_IMS_SISE_Cursos,12.38,24043,64,22082,8,USD,EXTENSIÓN,ASISTENTE CONTABLE,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,conversiones_subasta_generics
SIS-Pre_social-media_tiktok_aon_2025_1_conversiones_subasta_virtuales,abierto_influencers_cpl,vid_carreras-virtuales-nuevas-carreras_abierto_video,Conversion,2025-01-03,PE_SMB_IMS_SISE,12.37,37071,70,32931,4,USD,CARRERA,GENERAL,PERFORMANCE,LANDING,VIRTUAL,GENERAL,conversiones_subasta_virtuales
