Día,Nombre de la cuenta,Nombre de la campaña,Nombre del conjunto de anuncios,Nombre del anuncio,Divisa,Importe gastado (USD),Costo por registro completado,Registros completados en el sitio web,Alcance,Impresiones,Frecuencia,Clics (todos),CPC (todos),CTR (todos),Clics en el enlace,CPC (costo por clic en el enlace),CTR (porcentaje de clics en el enlace),Visitas a la página de destino,Costo por visita a la página de destino,Conversaciones con mensajes iniciadas,CP - Comunicación audiovisual,CP - Computación e informática,CP - Marketing,CP - Publicidad y marketing,CP - Administración de hoteles,CP - Diseño de modas,CP - Negocios Internacionales,CP - Secretariado ejecutivo,CP - Desarrollo de software,CP - Landing general,CP - Periodismo audiovisual,CP - Contabilidad,CP - Administración bancaria y financiera,CP - Fisioterapia y rehabilitación,CP - Gastronomía,CP - Ciberseguridad,CP - Administración de empresas,CP - Enfermería,CP - Redes y seguridad informática,CP - Diseño de interiores,CP - Administración logística,CP - Diseño gráfico,CP - Software,CP - Tëcnica en farmacia,CP - Cpex,Clientes potenciales de Meta,CP - Cursos,CP - Cluster gestión,Inicio del informe,Fin del informe,Tipo de Producto,PRODUCTO DETALLE,OBJETIVO,CANAL,MODALIDAD,SEDE,Nombre Campaña,Resultados,Tipo Resultado,Resultados Personalizados
2025-04-13,SISE_CARRERAS_FB,sise_carreras_tecnologias-de-la-informacion_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,intereses_tecnologias-de-la-informacion_facebook_carreras__cpl,ppl_computacion-informatica-m2_carreras___abr_1,USD,39.21,13.07,3.0,11193.0,13225.0,1.18154204,125.0,0.31368,0.94517958,45.0,0.87133333,0.34026465,22.0,1.78227273,,,,,,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,SOFTWARE Y SISTEMAS,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,3.0,Registros completados en el sitio web,
2025-04-13,SISE_CARRERAS_FB,sise_carreras_tecnologias-de-la-informacion_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,intereses_tecnologias-de-la-informacion_facebook_carreras__cpl,ppl_computacion-inicio-mayo_carreras___abr_10,USD,12.81,,,4569.0,5467.0,1.19654191,63.0,0.20333333,1.15236876,23.0,0.55695652,0.42070605,12.0,1.0675,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,SOFTWARE Y SISTEMAS,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,,Registros completados en el sitio web,
2025-04-13,SISE_CARRERAS_FB,sise_carreras_tecnologias-de-la-informacion_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,intereses_tecnologias-de-la-informacion_facebook_carreras__cpl,ppl_redes-y-seguridad-inicio-mayo_carreras___abr_10,USD,7.85,,,3289.0,4045.0,1.2298571,27.0,0.29074074,0.66749073,17.0,0.46176471,0.42027194,7.0,1.12142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,REDES Y SEGURIDAD INFORMATICA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,,Registros completados en el sitio web,
2025-04-13,SISE_CARRERAS_FB,sise_carreras_tecnologias-de-la-informacion_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,intereses_tecnologias-de-la-informacion_facebook_carreras__cpl,ppl_redes-y-seguridad-m2_carreras___abr_1,USD,6.39,6.39,1.0,1787.0,2195.0,1.22831561,24.0,0.26625,1.09339408,8.0,0.79875,0.36446469,2.0,3.195,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,2025-04-01,2025-04-15,CARRERA,REDES Y SEGURIDAD INFORMATICA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,1.0,Registros completados en el sitio web,
2025-04-13,SISE_CARRERAS_FB,sise_carreras_tecnologias-de-la-informacion_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,intereses_tecnologias-de-la-informacion_facebook_carreras__cpl,ppv_ciberseguridad_carreras___abr_2,USD,75.59,5.81461538,13.0,29196.0,35440.0,1.21386491,342.0,0.22102339,0.96501129,165.0,0.45812121,0.46557562,78.0,0.96910256,,,,,,,,,,,6.0,,,,,,5.0,1.0,,,,1.0,,,,,,1.0,2.0,2025-04-01,2025-04-15,CARRERA,CIBERSEGURIDAD,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,13.0,Registros completados en el sitio web,5.0
2025-04-13,SISE_CARRERAS_FB,sise_carreras_tecnologias-de-la-informacion_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,rmkt_tecnologias-de-la-informacion_facebook_carreras__cpl,ppl_ciberseguridad-inicio-mayo_carreras___abr_10,USD,0.01,,,7.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,CIBERSEGURIDAD,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,,Registros completados en el sitio web,
2025-04-13,SISE_CARRERAS_FB,sise_carreras_tecnologias-de-la-informacion_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_1,rmkt_tecnologias-de-la-informacion_facebook_carreras__cpl,ppl_ciberseguridad-m3_carreras___abr_1,USD,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,CIBERSEGURIDAD,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,,Registros completados en el sitio web,
2025-04-13,SISE_CARRERAS_FB,sise_carreras_virtuales_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_9,abierto_virtualidad_cpl,ppl_admi-negocios-intern_carreras___abr_9,USD,,,,3.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,GENERAL,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,,Registros completados en el sitio web,
2025-04-13,SISE_CARRERAS_FB,sise_carreras_virtuales_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_9,abierto_virtualidad_cpl,ppl_computacion_carreras___abr_9,USD,0.03,,,6.0,8.0,1.33333333,2.0,0.015,25.0,1.0,0.03,12.5,1.0,0.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,SOFTWARE Y SISTEMAS,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,,Registros completados en el sitio web,
2025-04-13,SISE_CARRERAS_FB,sise_carreras_virtuales_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_9,abierto_virtualidad_cpl,ppl_contabilidad-virtual_carreras___abr_9,USD,2.48,,,428.0,527.0,1.23130841,10.0,0.248,1.89753321,5.0,0.496,0.9487666,4.0,0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,CONTABILIDAD,PERFORMANCE,LANDING,VIRTUAL,GENERAL,,,Registros completados en el sitio web,
2025-04-13,SISE_CARRERAS_FB,sise_carreras_virtuales_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_9,abierto_virtualidad_cpl,ppl_diseno-grafico_carreras___abr_9,USD,0.51,,,124.0,133.0,1.07258065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,DISEÑO GRÁFICO,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,,Registros completados en el sitio web,
2025-04-13,SISE_CARRERAS_FB,sise_carreras_virtuales_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_9,intereses_virtualidad_cpl,ppl_admi-logistica_carreras___abr_9,USD,4.14,,,662.0,873.0,1.31873112,8.0,0.5175,0.9163803,1.0,4.14,0.11454754,1.0,4.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,ADMINISTRACION LOGISTICA,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,,Registros completados en el sitio web,
2025-04-13,SISE_CARRERAS_FB,sise_carreras_virtuales_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_9,intereses_virtualidad_cpl,ppl_computacion_carreras___abr_9,USD,5.85,5.85,1.0,829.0,1066.0,1.28588661,19.0,0.30789474,1.78236398,8.0,0.73125,0.75046904,2.0,2.925,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,SOFTWARE Y SISTEMAS,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,1.0,Registros completados en el sitio web,
2025-04-13,SISE_CARRERAS_FB,sise_carreras_virtuales_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_9,intereses_virtualidad_cpl,ppl_contabilidad-virtual_carreras___abr_9,USD,1.03,,,185.0,224.0,1.21081081,4.0,0.2575,1.78571429,1.0,1.03,0.44642857,1.0,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,CONTABILIDAD,PERFORMANCE,LANDING,VIRTUAL,GENERAL,,,Registros completados en el sitio web,
2025-04-13,SISE_CARRERAS_FB,sise_carreras_virtuales_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_9,intereses_virtualidad_cpl,ppl_diseno-grafico_carreras___abr_9,USD,8.96,8.96,1.0,1808.0,2210.0,1.22234513,23.0,0.38956522,1.04072398,9.0,0.99555556,0.40723982,5.0,1.792,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,DISEÑO GRÁFICO,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,1.0,Registros completados en el sitio web,
2025-04-13,SISE_CARRERAS_FB,sise_carreras_virtuales_aon_meta_facebook_conversion_conversiones_carreras_2025_abr_9,intereses_virtualidad_cpl,ppl_marketing_carreras___abr_9,USD,9.73,4.865,2.0,1064.0,1308.0,1.22932331,16.0,0.608125,1.22324159,8.0,1.21625,0.6116208,6.0,1.62166667,,,,,,,,,,,2.0,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,MARKETING,PERFORMANCE,LANDING,PRESENCIAL,GENERAL,,2.0,Registros completados en el sitio web,
2025-04-13,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,abierto_whatsapp_cpc,img_adm-empresas_16-dic-2024_abierto_ppl,USD,0.24,,,75.0,301.0,4.01333333,8.0,0.03,2.65780731,8.0,0.03,2.65780731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,ADMINISTRACION DE EMPRESAS,CONSIDERACION,WHATSAPP,PRESENCIAL,GENERAL,,,Conversaciones con mensajes iniciadas,
2025-04-13,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,abierto_whatsapp_cpc,img_admin-empresas_12-dic-2024_abierto_ppl,USD,0.22,,,138.0,329.0,2.38405797,6.0,0.03666667,1.82370821,6.0,0.03666667,1.82370821,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,ADMINISTRACION DE EMPRESAS,CONSIDERACION,WHATSAPP,PRESENCIAL,GENERAL,,1.0,Conversaciones con mensajes iniciadas,1.0
2025-04-13,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,abierto_whatsapp_cpc,img_ciberseguridad_16-dic-2024_abierto_ppl,USD,0.27,,,130.0,216.0,1.66153846,5.0,0.054,2.31481481,5.0,0.054,2.31481481,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,CIBERSEGURIDAD,CONSIDERACION,WHATSAPP,PRESENCIAL,GENERAL,,,Conversaciones con mensajes iniciadas,
2025-04-13,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,abierto_whatsapp_cpc,img_computacion_12-dic-2024_abierto_ppl,USD,0.31,,,22.0,23.0,1.04545455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,SOFTWARE Y SISTEMAS,CONSIDERACION,WHATSAPP,PRESENCIAL,GENERAL,,,Conversaciones con mensajes iniciadas,
2025-04-13,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,abierto_whatsapp_cpc,img_computacion_16-dic-2024_abierto_ppl,USD,1.43,,,516.0,788.0,1.52713178,11.0,0.13,1.39593909,11.0,0.13,1.39593909,,,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,SOFTWARE Y SISTEMAS,CONSIDERACION,WHATSAPP,PRESENCIAL,GENERAL,,4.0,Conversaciones con mensajes iniciadas,4.0
2025-04-13,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,abierto_whatsapp_cpc,img_contabilidad_16-dic-2024_abierto_ppl,USD,0.75,,,252.0,519.0,2.05952381,8.0,0.09375,1.54142582,7.0,0.10714286,1.34874759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,CONTABILIDAD,CONSIDERACION,WHATSAPP,PRESENCIAL,GENERAL,,,Conversaciones con mensajes iniciadas,
2025-04-13,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,abierto_whatsapp_cpc,img_diseno-grafico_12-dic-2024_abierto_ppl,USD,0.26,,,117.0,314.0,2.68376068,13.0,0.02,4.14012739,12.0,0.02166667,3.82165605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,DISEÑO GRÁFICO,CONSIDERACION,WHATSAPP,PRESENCIAL,GENERAL,,,Conversaciones con mensajes iniciadas,
2025-04-13,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,abierto_whatsapp_cpc,img_diseno-grafico_16-dic-2024_abierto_ppl,USD,0.53,,,220.0,476.0,2.16363636,12.0,0.04416667,2.5210084,12.0,0.04416667,2.5210084,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,DISEÑO GRÁFICO,CONSIDERACION,WHATSAPP,PRESENCIAL,GENERAL,,,Conversaciones con mensajes iniciadas,
2025-04-13,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,abierto_whatsapp_cpc,img_enfermeria-tecnica_16-dic-2024_abierto_ppl,USD,3.13,,,1154.0,1517.0,1.31455806,27.0,0.11592593,1.77982861,19.0,0.16473684,1.25247198,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,ENFERMERIA TECNICA,CONSIDERACION,WHATSAPP,PRESENCIAL,GENERAL,,2.0,Conversaciones con mensajes iniciadas,2.0
2025-04-13,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,abierto_whatsapp_cpc,img_enfermeria_12-dic-2024_abierto_ppl,USD,0.81,,,290.0,556.0,1.91724138,13.0,0.06230769,2.3381295,11.0,0.07363636,1.97841727,,,3.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,ENFERMERIA TECNICA,CONSIDERACION,WHATSAPP,PRESENCIAL,GENERAL,,3.0,Conversaciones con mensajes iniciadas,3.0
2025-04-13,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,abierto_whatsapp_cpc,img_gastronomia_16-dic-2024_abierto_ppl,USD,18.04,,,11466.0,16332.0,1.42438514,241.0,0.07485477,1.47563066,175.0,0.10308571,1.07151604,1.0,18.04,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,GASTRONOMIA,CONSIDERACION,WHATSAPP,PRESENCIAL,GENERAL,,27.0,Conversaciones con mensajes iniciadas,27.0
2025-04-13,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,abierto_whatsapp_cpc,img_general_12-dic-2024_abierto_ppl,USD,6.05,,,1295.0,2930.0,2.26254826,76.0,0.07960526,2.59385666,65.0,0.09307692,2.21843003,,,9.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,GENERAL,CONSIDERACION,WHATSAPP,PRESENCIAL,GENERAL,,9.0,Conversaciones con mensajes iniciadas,9.0
2025-04-13,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,abierto_whatsapp_cpc,img_publicidad-mkt-digital_16-dic-2024_abierto_ppl,USD,1.26,,,530.0,1095.0,2.06603774,39.0,0.03230769,3.56164384,38.0,0.03315789,3.47031963,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,PUBLICIDAD Y MARKETING DIGITAL,CONSIDERACION,WHATSAPP,PRESENCIAL,GENERAL,,2.0,Conversaciones con mensajes iniciadas,2.0
2025-04-13,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,abierto_whatsapp_cpc,ppl_beca-despega-sise-m1_carreras___abr_2,USD,0.15,,,20.0,21.0,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,GENERAL,CONSIDERACION,WHATSAPP,PRESENCIAL,GENERAL,,,Conversaciones con mensajes iniciadas,
2025-04-13,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,abierto_whatsapp_cpc,ppl_beca-despega-sise-m2_carreras___abr_2,USD,0.03,,,19.0,25.0,1.31578947,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,GENERAL,CONSIDERACION,WHATSAPP,PRESENCIAL,GENERAL,,,Conversaciones con mensajes iniciadas,
2025-04-13,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,abierto_whatsapp_cpc,ppl_diseno-grafico_carreras___abr_4,USD,3.18,,,736.0,902.0,1.22554348,17.0,0.18705882,1.88470067,8.0,0.3975,0.88691796,,,5.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,DISEÑO GRÁFICO,CONSIDERACION,WHATSAPP,PRESENCIAL,GENERAL,,5.0,Conversaciones con mensajes iniciadas,5.0
2025-04-13,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,abierto_whatsapp_cpc,ppl_enfermeria_carreras___abr_4,USD,49.48,,,31484.0,37585.0,1.19378097,437.0,0.11322654,1.16269788,205.0,0.24136585,0.54543036,,,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,ENFERMERIA TECNICA,CONSIDERACION,WHATSAPP,PRESENCIAL,GENERAL,,44.0,Conversaciones con mensajes iniciadas,44.0
2025-04-13,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,abierto_whatsapp_cpc,ppl_marketing_carreras___abr_4,USD,0.16,,,54.0,97.0,1.7962963,2.0,0.08,2.06185567,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,MARKETING,CONSIDERACION,WHATSAPP,PRESENCIAL,GENERAL,,,Conversaciones con mensajes iniciadas,
2025-04-13,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,lal_whatsapp_whatsapp_carreras__cpc,img_computacion_16-dic-2024_lal_ppl,USD,0.26,,,75.0,112.0,1.49333333,3.0,0.08666667,2.67857143,3.0,0.08666667,2.67857143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,SOFTWARE Y SISTEMAS,CONSIDERACION,WHATSAPP,PRESENCIAL,GENERAL,,,Conversaciones con mensajes iniciadas,
2025-04-13,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,lal_whatsapp_whatsapp_carreras__cpc,img_contabilidad_16-dic-2024_lal_ppl,USD,0.01,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,CONTABILIDAD,CONSIDERACION,WHATSAPP,PRESENCIAL,GENERAL,,,Conversaciones con mensajes iniciadas,
2025-04-13,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,lal_whatsapp_whatsapp_carreras__cpc,img_diseno-grafico_16-dic-2024_lal_ppl,USD,0.58,,,248.0,576.0,2.32258065,13.0,0.04461538,2.25694444,10.0,0.058,1.73611111,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,DISEÑO GRÁFICO,CONSIDERACION,WHATSAPP,PRESENCIAL,GENERAL,,2.0,Conversaciones con mensajes iniciadas,2.0
2025-04-13,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,lal_whatsapp_whatsapp_carreras__cpc,img_enfermeria-tecnica_16-dic-2024_lal_ppl,USD,0.31,,,121.0,223.0,1.84297521,5.0,0.062,2.24215247,5.0,0.062,2.24215247,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,ENFERMERIA TECNICA,CONSIDERACION,WHATSAPP,PRESENCIAL,GENERAL,,1.0,Conversaciones con mensajes iniciadas,1.0
2025-04-13,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,lal_whatsapp_whatsapp_carreras__cpc,img_enfermeria_12-dic-2024_lal_ppl,USD,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,ENFERMERIA TECNICA,CONSIDERACION,WHATSAPP,PRESENCIAL,GENERAL,,,Conversaciones con mensajes iniciadas,
2025-04-13,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,lal_whatsapp_whatsapp_carreras__cpc,img_gastronomia_16-dic-2024_lal_ppl,USD,0.44,,,239.0,362.0,1.51464435,7.0,0.06285714,1.93370166,3.0,0.14666667,0.82872928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,GASTRONOMIA,CONSIDERACION,WHATSAPP,PRESENCIAL,GENERAL,,,Conversaciones con mensajes iniciadas,
2025-04-13,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,lal_whatsapp_whatsapp_carreras__cpc,img_publicidad-mkt-digital_16-dic-2024_lal_ppl,USD,0.03,,,11.0,13.0,1.18181818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,PUBLICIDAD Y MARKETING DIGITAL,CONSIDERACION,WHATSAPP,PRESENCIAL,GENERAL,,,Conversaciones con mensajes iniciadas,
2025-04-13,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,lal_whatsapp_whatsapp_carreras__cpc,ppl_beca-despega-sise-m1_carreras___mar_28,USD,,,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,GENERAL,CONSIDERACION,WHATSAPP,PRESENCIAL,GENERAL,,,Conversaciones con mensajes iniciadas,
2025-04-13,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,lal_whatsapp_whatsapp_carreras__cpc,ppl_diseno-grafico_carreras___abr_4,USD,0.04,,,3.0,3.0,1.0,1.0,0.04,33.33333333,1.0,0.04,33.33333333,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,DISEÑO GRÁFICO,CONSIDERACION,WHATSAPP,PRESENCIAL,GENERAL,,1.0,Conversaciones con mensajes iniciadas,1.0
2025-04-13,SISE_CARRERAS_FB,sise_carreras_whatsapp_aon_meta_whatsapp_consideration_conversaciones_carreras_2025_abr_1,lal_whatsapp_whatsapp_carreras__cpc,ppl_enfermeria_carreras___abr_4,USD,14.79,,,6402.0,7639.0,1.19322087,137.0,0.1079562,1.79342846,66.0,0.22409091,0.86398743,,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2025-04-01,2025-04-15,CARRERA,ENFERMERIA TECNICA,CONSIDERACION,WHATSAPP,PRESENCIAL,GENERAL,,17.0,Conversaciones con mensajes iniciadas,17.0
